Noah; Williams; noah.williams@travel-sabre.com; ORD; SLC; UA; 521; Business; oneWay; 2014-01-02; 
Mason; Smith; mason.smith@travel-sabre.com; BOM; DXB; 9W; 975; Business; oneWay; 2017-04-23; 
Mason; Smith; mason.smith@travel-sabre.com; MUC; FRA; LH; 123; Business; roundTrip; 2017-05-01; 2017-05-05
Mason; Smith; mason.smith@travel-sabre.com; ORD; BDL; JL; 7484; First; roundTrip; 2017-05-14; 2017-05-20
Mason; Smith; mason.smith@travel-sabre.com; ATL; SAT; DL; 2224; Business; roundTrip; 2017-05-26; 2017-06-01
Mason; Smith; mason.smith@travel-sabre.com; MEL; SYD; EK; 5496; Economy; oneWay; 2017-06-06; 
Mason; Smith; mason.smith@travel-sabre.com; SYD; MEL; EK; 6945; Economy; oneWay; 2017-06-10; 

Elijah; Smith; elijah.smith@travel-sabre.com; MUC; OSL; UA; 9226; Business; oneWay; 2012-01-03; 
Elijah; Smith; elijah.smith@travel-sabre.com; OSL; MUC; UA; 6229; Business; oneWay; 2012-01-24; 
Elijah; Smith; elijah.smith@travel-sabre.com; MEL; ADL; MU; 4218; First; oneWay; 2012-03-10; 
Elijah; Smith; elijah.smith@travel-sabre.com; ADL; MEL; MU; 8124; First; oneWay; 2012-03-31; 
Elijah; Smith; elijah.smith@travel-sabre.com; HND; BKK; NH; 5965; Economy; oneWay; 2012-05-07; 
Elijah; Smith; elijah.smith@travel-sabre.com; BKK; HND; NH; 5695; Economy; oneWay; 2012-05-18; 
Elijah; Smith; elijah.smith@travel-sabre.com; LAX; MCO; MH; 9474; Economy; oneWay; 2012-07-02; 
Elijah; Smith; elijah.smith@travel-sabre.com; MCO; LAX; MH; 4749; Economy; oneWay; 2012-07-22; 
Elijah; Smith; elijah.smith@travel-sabre.com; HKG; HND; 9W; 4806; Premium Economy; roundTrip; 2013-01-04; 2013-01-15
Elijah; Smith; elijah.smith@travel-sabre.com; HKG; HND; UA; 7908; First; oneWay; 2013-03-10; 
Elijah; Smith; elijah.smith@travel-sabre.com; HND; HKG; UA; 8097; First; oneWay; 2013-03-17; 
Elijah; Smith; elijah.smith@travel-sabre.com; ORD; DEN; GF; 6757; First; roundTrip; 2013-05-07; 2013-05-22
Elijah; Smith; elijah.smith@travel-sabre.com; PEK; NKG; DL; 6537; First; roundTrip; 2014-01-06; 2014-01-15
Elijah; Smith; elijah.smith@travel-sabre.com; ORD; ATL; QR; 4852; Business; oneWay; 2014-03-10; 
Elijah; Smith; elijah.smith@travel-sabre.com; ATL; ORD; QR; 2584; Business; oneWay; 2014-03-31; 
Elijah; Smith; elijah.smith@travel-sabre.com; LAX; YVR; QR; 3359; Economy; oneWay; 2014-05-10; 
Elijah; Smith; elijah.smith@travel-sabre.com; YVR; LAX; QR; 9533; Economy; oneWay; 2014-05-20; 
Elijah; Smith; elijah.smith@travel-sabre.com; GRU; NVT; EK; 3665; Economy; roundTrip; 2014-07-04; 2014-07-13
Elijah; Smith; elijah.smith@travel-sabre.com; LAX; ORD; BA; 4356; Business; roundTrip; 2015-01-09; 2015-02-10
Elijah; Smith; elijah.smith@travel-sabre.com; DFW; CLT; AA; 1864; Business; oneWay; 2015-03-09; 
Elijah; Smith; elijah.smith@travel-sabre.com; CLT; DFW; AA; 4681; Business; oneWay; 2015-04-12; 
Elijah; Smith; elijah.smith@travel-sabre.com; LHR; OSL; BA; 768; First; roundTrip; 2015-05-11; 2015-06-15
Elijah; Smith; elijah.smith@travel-sabre.com; MEL; AUH; VA; 7095; Premium Economy; roundTrip; 2016-01-04; 2016-01-11
Elijah; Smith; elijah.smith@travel-sabre.com; ATL; CLT; DL; 2133; Business; oneWay; 2016-03-03; 
Elijah; Smith; elijah.smith@travel-sabre.com; CLT; ATL; DL; 3312; Business; oneWay; 2016-03-17; 
Elijah; Smith; elijah.smith@travel-sabre.com; LHR; ORD; BA; 1546; First; oneWay; 2016-05-03; 
Elijah; Smith; elijah.smith@travel-sabre.com; ORD; LHR; BA; 6451; First; oneWay; 2016-05-17; 
Elijah; Smith; elijah.smith@travel-sabre.com; WAW; GDN; OS; 8519; Premium Economy; roundTrip; 2016-07-05; 2016-07-09
Elijah; Smith; elijah.smith@travel-sabre.com; GRU; CGB; DL; 6934; First; roundTrip; 2017-01-05; 2017-01-08
Elijah; Smith; elijah.smith@travel-sabre.com; JNB; AMS; DL; 9466; Premium Economy; oneWay; 2017-03-13; 
Elijah; Smith; elijah.smith@travel-sabre.com; AMS; JNB; DL; 6649; Premium Economy; oneWay; 2017-04-20; 
Elijah; Smith; elijah.smith@travel-sabre.com; LHR; DEN; AY; 5419; First; roundTrip; 2017-05-02; 2017-05-12
Elijah; Smith; elijah.smith@travel-sabre.com; ORD; YUL; QR; 4373; Economy; roundTrip; 2017-07-06; 2017-07-14
Elijah; Smith; elijah.smith@travel-sabre.com; DFW; IND; JL; 7698; First; oneWay; 2017-08-29; 
Elijah; Smith; elijah.smith@travel-sabre.com; IND; DFW; JL; 8967; First; oneWay; 2017-09-19; 
Elijah; Smith; elijah.smith@travel-sabre.com; LAX; YYZ; AS; 4052; Economy; roundTrip; 2017-11-02; 2017-11-15

Elijah; Brown; elijah.brown@travel-sabre.com; MEL; BNE; AC; 9681; Economy; oneWay; 2008-01-01; 
Elijah; Brown; elijah.brown@travel-sabre.com; BNE; MEL; AC; 1869; Economy; oneWay; 2008-01-05; 
Elijah; Brown; elijah.brown@travel-sabre.com; HKG; PEK; HX; 304; First; roundTrip; 2008-01-14; 2008-01-19
Elijah; Brown; elijah.brown@travel-sabre.com; HKG; KHH; KA; 458; First; roundTrip; 2008-01-26; 2008-01-29
Elijah; Brown; elijah.brown@travel-sabre.com; WAW; CDG; AC; 6749; Premium Economy; roundTrip; 2008-02-07; 2008-02-11
Elijah; Brown; elijah.brown@travel-sabre.com; LHR; HAM; AA; 6688; Premium Economy; roundTrip; 2008-02-18; 2008-02-22
Elijah; Brown; elijah.brown@travel-sabre.com; MEL; PER; JQ; 968; Economy; roundTrip; 2008-03-01; 2008-03-04
Elijah; Brown; elijah.brown@travel-sabre.com; ORD; RIC; EY; 3047; First; roundTrip; 2008-03-13; 2008-03-17
Elijah; Brown; elijah.brown@travel-sabre.com; DFW; ORD; NH; 7603; First; roundTrip; 2008-03-26; 2008-03-29
Elijah; Brown; elijah.brown@travel-sabre.com; ATL; MCO; DL; 1905; Premium Economy; roundTrip; 2008-04-07; 2008-04-13
Elijah; Brown; elijah.brown@travel-sabre.com; MUC; TXL; LH; 2050; Business; oneWay; 2008-04-18; 
Elijah; Brown; elijah.brown@travel-sabre.com; TXL; MUC; LH; 0502; Business; oneWay; 2008-04-22; 
Elijah; Brown; elijah.brown@travel-sabre.com; MUC; HAM; TP; 7692; Business; oneWay; 2008-04-30; 
Elijah; Brown; elijah.brown@travel-sabre.com; HAM; MUC; TP; 2967; Business; oneWay; 2008-05-07; 
Elijah; Brown; elijah.brown@travel-sabre.com; HKG; MEL; CX; 163; Business; oneWay; 2008-05-13; 
Elijah; Brown; elijah.brown@travel-sabre.com; MEL; HKG; CX; 361; Business; oneWay; 2008-05-17; 
Elijah; Brown; elijah.brown@travel-sabre.com; LAX; MIA; LA; 6497; First; oneWay; 2008-05-24; 
Elijah; Brown; elijah.brown@travel-sabre.com; MIA; LAX; LA; 7946; First; oneWay; 2008-06-01; 
Elijah; Brown; elijah.brown@travel-sabre.com; LAX; ORD; IB; 7177; First; oneWay; 2008-06-05; 
Elijah; Brown; elijah.brown@travel-sabre.com; ORD; LAX; IB; 7717; First; oneWay; 2008-06-09; 
Elijah; Brown; elijah.brown@travel-sabre.com; GRU; VIX; KL; 9366; First; oneWay; 2008-06-17; 
Elijah; Brown; elijah.brown@travel-sabre.com; VIX; GRU; KL; 6639; First; oneWay; 2008-06-24; 
Elijah; Brown; elijah.brown@travel-sabre.com; MUC; BIO; LH; 1828; First; roundTrip; 2008-06-30; 2008-07-08
Elijah; Brown; elijah.brown@travel-sabre.com; ORD; CVG; DL; 4844; First; oneWay; 2008-07-12; 
Elijah; Brown; elijah.brown@travel-sabre.com; CVG; ORD; DL; 4484; First; oneWay; 2008-07-15; 
Elijah; Brown; elijah.brown@travel-sabre.com; LAX; YVR; AC; 551; First; roundTrip; 2008-07-23; 2008-07-26
Elijah; Brown; elijah.brown@travel-sabre.com; LHR; YUL; IB; 7599; Premium Economy; oneWay; 2008-08-04; 
Elijah; Brown; elijah.brown@travel-sabre.com; YUL; LHR; IB; 9957; Premium Economy; oneWay; 2008-08-12; 
Elijah; Brown; elijah.brown@travel-sabre.com; LHR; CPH; SK; 504; Economy; oneWay; 2008-08-17; 
Elijah; Brown; elijah.brown@travel-sabre.com; CPH; LHR; SK; 405; Economy; oneWay; 2008-08-20; 
Elijah; Brown; elijah.brown@travel-sabre.com; ATL; EWR; WS; 6501; Business; roundTrip; 2008-08-28; 2008-08-31
Elijah; Brown; elijah.brown@travel-sabre.com; MUC; DUB; BA; 2091; Economy; oneWay; 2008-09-09; 
Elijah; Brown; elijah.brown@travel-sabre.com; DUB; MUC; BA; 1902; Economy; oneWay; 2008-09-13; 
Elijah; Brown; elijah.brown@travel-sabre.com; ATL; CMH; AF; 5616; Premium Economy; roundTrip; 2008-09-21; 2008-09-24
Elijah; Brown; elijah.brown@travel-sabre.com; LAX; IAD; LH; 7477; Premium Economy; oneWay; 2008-10-03; 
Elijah; Brown; elijah.brown@travel-sabre.com; IAD; LAX; LH; 7747; Premium Economy; oneWay; 2008-10-09; 
Elijah; Brown; elijah.brown@travel-sabre.com; ATL; SAT; DL; 1790; First; roundTrip; 2008-10-15; 2008-10-20
Elijah; Brown; elijah.brown@travel-sabre.com; LHR; SEA; AY; 5449; First; oneWay; 2008-10-28; 
Elijah; Brown; elijah.brown@travel-sabre.com; SEA; LHR; AY; 9445; First; oneWay; 2008-10-31; 
Elijah; Brown; elijah.brown@travel-sabre.com; DFW; ATL; LA; 6819; Economy; oneWay; 2008-11-08; 
Elijah; Brown; elijah.brown@travel-sabre.com; ATL; DFW; LA; 9186; Economy; oneWay; 2008-11-15; 
Elijah; Brown; elijah.brown@travel-sabre.com; PVG; TAO; AF; 5223; First; oneWay; 2008-11-21; 
Elijah; Brown; elijah.brown@travel-sabre.com; TAO; PVG; AF; 3225; First; oneWay; 2008-11-27; 
Elijah; Brown; elijah.brown@travel-sabre.com; ATL; SJC; G3; 8402; Economy; roundTrip; 2008-12-02; 2008-12-06
Elijah; Brown; elijah.brown@travel-sabre.com; LHR; DFW; GF; 4387; Business; oneWay; 2008-12-14; 
Elijah; Brown; elijah.brown@travel-sabre.com; DFW; LHR; GF; 7834; Business; oneWay; 2008-12-17; 
Elijah; Brown; elijah.brown@travel-sabre.com; DFW; OKC; JL; 7268; Economy; roundTrip; 2009-01-01; 2009-01-08
Elijah; Brown; elijah.brown@travel-sabre.com; JNB; CPT; IB; 4749; Premium Economy; roundTrip; 2009-01-13; 2009-01-18
Elijah; Brown; elijah.brown@travel-sabre.com; GRU; CNF; TP; 5612; Economy; roundTrip; 2009-01-25; 2009-02-02
Elijah; Brown; elijah.brown@travel-sabre.com; LHR; NCE; AA; 6490; Premium Economy; oneWay; 2009-02-07; 
Elijah; Brown; elijah.brown@travel-sabre.com; NCE; LHR; AA; 0946; Premium Economy; oneWay; 2009-02-13; 
Elijah; Brown; elijah.brown@travel-sabre.com; LHR; GLA; BA; 1488; First; roundTrip; 2009-02-19; 2009-02-23
Elijah; Brown; elijah.brown@travel-sabre.com; MUC; VIE; LH; 2332; Economy; roundTrip; 2009-03-02; 2009-03-05
Elijah; Brown; elijah.brown@travel-sabre.com; DXB; HAM; EK; 59; Business; roundTrip; 2010-01-01; 2010-01-09
Elijah; Brown; elijah.brown@travel-sabre.com; ORD; CUN; AA; 1417; Premium Economy; roundTrip; 2010-01-13; 2010-01-16
Elijah; Brown; elijah.brown@travel-sabre.com; LAX; EWR; AA; 89; Business; roundTrip; 2011-01-02; 2011-01-05
Elijah; Brown; elijah.brown@travel-sabre.com; ATL; CLE; AM; 5337; Business; roundTrip; 2011-01-13; 2011-01-16
Elijah; Brown; elijah.brown@travel-sabre.com; GRU; SAL; AM; 8010; Business; oneWay; 2011-01-26; 
Elijah; Brown; elijah.brown@travel-sabre.com; SAL; GRU; AM; 0108; Business; oneWay; 2011-01-29; 
Elijah; Brown; elijah.brown@travel-sabre.com; LHR; YVR; AY; 5997; Business; oneWay; 2011-02-06; 
Elijah; Brown; elijah.brown@travel-sabre.com; YVR; LHR; AY; 7995; Business; oneWay; 2011-02-10; 
Elijah; Brown; elijah.brown@travel-sabre.com; MEL; BNE; SQ; 6907; Business; oneWay; 2011-02-19; 
Elijah; Brown; elijah.brown@travel-sabre.com; BNE; MEL; SQ; 7096; Business; oneWay; 2011-02-22; 
Elijah; Brown; elijah.brown@travel-sabre.com; ATL; IND; VA; 6560; Economy; roundTrip; 2011-03-03; 2011-03-06
Elijah; Brown; elijah.brown@travel-sabre.com; WAW; PRG; LO; 521; Economy; roundTrip; 2011-03-14; 2011-03-18
Elijah; Brown; elijah.brown@travel-sabre.com; JNB; PLZ; NZ; 3155; Business; roundTrip; 2012-01-01; 2012-01-07
Elijah; Brown; elijah.brown@travel-sabre.com; GRU; IGU; SA; 7924; First; roundTrip; 2012-01-13; 2012-01-20
Elijah; Brown; elijah.brown@travel-sabre.com; DFW; MCI; AS; 6174; First; roundTrip; 2012-01-26; 2012-01-29
Elijah; Brown; elijah.brown@travel-sabre.com; GRU; SAL; JJ; 3200; Premium Economy; roundTrip; 2012-02-06; 2012-02-11
Elijah; Brown; elijah.brown@travel-sabre.com; LAX; MCO; VS; 2210; Business; oneWay; 2012-02-18; 
Elijah; Brown; elijah.brown@travel-sabre.com; MCO; LAX; VS; 0122; Business; oneWay; 2012-02-21; 
Elijah; Brown; elijah.brown@travel-sabre.com; LAX; DTW; VS; 5738; First; oneWay; 2012-03-02; 
Elijah; Brown; elijah.brown@travel-sabre.com; DTW; LAX; VS; 8375; First; oneWay; 2012-03-07; 
Elijah; Brown; elijah.brown@travel-sabre.com; ORD; DTW; 9W; 8440; First; roundTrip; 2012-03-14; 2012-03-18
Elijah; Brown; elijah.brown@travel-sabre.com; LAX; SFO; VA; 6691; Premium Economy; roundTrip; 2012-03-26; 2012-03-30
Elijah; Brown; elijah.brown@travel-sabre.com; MEL; BNE; SQ; 6901; First; oneWay; 2012-04-06; 
Elijah; Brown; elijah.brown@travel-sabre.com; BNE; MEL; SQ; 1096; First; oneWay; 2012-04-12; 
Elijah; Brown; elijah.brown@travel-sabre.com; GRU; REC; DL; 6956; Economy; roundTrip; 2013-01-01; 2013-01-07
Elijah; Brown; elijah.brown@travel-sabre.com; LHR; ABZ; BA; 1312; First; roundTrip; 2013-01-13; 2013-01-17
Elijah; Brown; elijah.brown@travel-sabre.com; ORD; MEM; NH; 7756; First; roundTrip; 2013-01-25; 2013-01-29
Elijah; Brown; elijah.brown@travel-sabre.com; HKG; SHE; CZ; 636; First; roundTrip; 2013-02-06; 2013-02-09
Elijah; Brown; elijah.brown@travel-sabre.com; ORD; EWR; TP; 8483; Premium Economy; roundTrip; 2013-02-19; 2013-02-24
Elijah; Brown; elijah.brown@travel-sabre.com; ORD; SJC; AA; 1092; Business; roundTrip; 2013-03-02; 2013-03-07
Elijah; Brown; elijah.brown@travel-sabre.com; DXB; MXP; QR; 8091; Economy; oneWay; 2013-03-14; 
Elijah; Brown; elijah.brown@travel-sabre.com; MXP; DXB; QR; 1908; Economy; oneWay; 2013-03-18; 
Elijah; Brown; elijah.brown@travel-sabre.com; DXB; RUH; FZ; 847; Business; roundTrip; 2013-03-27; 2013-03-30
Elijah; Brown; elijah.brown@travel-sabre.com; HKG; ICN; CX; 418; Premium Economy; oneWay; 2013-04-08; 
Elijah; Brown; elijah.brown@travel-sabre.com; ICN; HKG; CX; 814; Premium Economy; oneWay; 2013-04-13; 
Elijah; Brown; elijah.brown@travel-sabre.com; ORD; TPA; AA; 53; Business; oneWay; 2013-04-20; 
Elijah; Brown; elijah.brown@travel-sabre.com; TPA; ORD; AA; 35; Business; oneWay; 2013-04-26; 
Elijah; Brown; elijah.brown@travel-sabre.com; ATL; SLC; 9W; 8345; First; oneWay; 2014-01-01; 
Elijah; Brown; elijah.brown@travel-sabre.com; SLC; ATL; 9W; 5438; First; oneWay; 2014-01-09; 
Elijah; Brown; elijah.brown@travel-sabre.com; LAX; ATL; VA; 6601; Business; oneWay; 2014-01-14; 
Elijah; Brown; elijah.brown@travel-sabre.com; ATL; LAX; VA; 1066; Business; oneWay; 2014-01-18; 
Elijah; Brown; elijah.brown@travel-sabre.com; LAX; MCO; BA; 1668; Economy; oneWay; 2014-01-25; 
Elijah; Brown; elijah.brown@travel-sabre.com; MCO; LAX; BA; 8661; Economy; oneWay; 2014-01-29; 
Elijah; Brown; elijah.brown@travel-sabre.com; ATL; BOS; 9W; 8033; First; roundTrip; 2014-02-06; 2014-02-09
Elijah; Brown; elijah.brown@travel-sabre.com; MEL; AKL; CA; 5149; Premium Economy; oneWay; 2014-02-18; 
Elijah; Brown; elijah.brown@travel-sabre.com; AKL; MEL; CA; 9415; Premium Economy; oneWay; 2014-02-21; 
Elijah; Brown; elijah.brown@travel-sabre.com; PVG; TAO; CZ; 9172; Business; oneWay; 2014-03-02; 
Elijah; Brown; elijah.brown@travel-sabre.com; TAO; PVG; CZ; 2719; Business; oneWay; 2014-03-06; 
Elijah; Brown; elijah.brown@travel-sabre.com; LAX; LAS; DL; 4304; First; oneWay; 2014-03-14; 
Elijah; Brown; elijah.brown@travel-sabre.com; LAS; LAX; DL; 4034; First; oneWay; 2014-03-22; 
Elijah; Brown; elijah.brown@travel-sabre.com; LAX; SFO; LA; 6910; Business; oneWay; 2014-03-27; 
Elijah; Brown; elijah.brown@travel-sabre.com; SFO; LAX; LA; 0196; Business; oneWay; 2014-03-30; 
Elijah; Brown; elijah.brown@travel-sabre.com; LAX; ATL; QR; 4385; Business; oneWay; 2014-04-08; 
Elijah; Brown; elijah.brown@travel-sabre.com; ATL; LAX; QR; 5834; Business; oneWay; 2014-04-12; 
Elijah; Brown; elijah.brown@travel-sabre.com; ATL; CLE; DL; 1474; Premium Economy; oneWay; 2014-04-19; 
Elijah; Brown; elijah.brown@travel-sabre.com; CLE; ATL; DL; 4741; Premium Economy; oneWay; 2014-04-24; 
Elijah; Brown; elijah.brown@travel-sabre.com; ATL; TUS; DL; 1240; Premium Economy; roundTrip; 2014-05-01; 2014-05-05
Elijah; Brown; elijah.brown@travel-sabre.com; LAX; MEX; DL; 8156; First; oneWay; 2014-05-13; 
Elijah; Brown; elijah.brown@travel-sabre.com; MEX; LAX; DL; 6518; First; oneWay; 2014-05-16; 
Elijah; Brown; elijah.brown@travel-sabre.com; MUC; ZRH; UA; 8868; Business; oneWay; 2014-05-25; 
Elijah; Brown; elijah.brown@travel-sabre.com; ZRH; MUC; UA; 8688; Business; oneWay; 2014-05-30; 
Elijah; Brown; elijah.brown@travel-sabre.com; GRU; SCL; QR; 3870; Premium Economy; roundTrip; 2014-06-06; 2014-06-14
Elijah; Brown; elijah.brown@travel-sabre.com; MUC; BIO; AC; 9296; Business; roundTrip; 2014-06-19; 2014-06-24
Elijah; Brown; elijah.brown@travel-sabre.com; MUC; CDG; 9W; 6884; Economy; roundTrip; 2014-07-01; 2014-07-04
Elijah; Brown; elijah.brown@travel-sabre.com; MEL; CBR; QR; 1528; First; oneWay; 2014-07-13; 
Elijah; Brown; elijah.brown@travel-sabre.com; CBR; MEL; QR; 8251; First; oneWay; 2014-07-19; 
Elijah; Brown; elijah.brown@travel-sabre.com; LAX; IAH; WN; 6369; Economy; oneWay; 2014-07-24; 
Elijah; Brown; elijah.brown@travel-sabre.com; IAH; LAX; WN; 9636; Economy; oneWay; 2014-07-30; 
Elijah; Brown; elijah.brown@travel-sabre.com; ORD; IAH; NZ; 6856; Premium Economy; roundTrip; 2014-08-05; 2014-08-08
Elijah; Brown; elijah.brown@travel-sabre.com; MEL; CBR; QR; 814; Business; roundTrip; 2014-08-17; 2014-08-21
Elijah; Brown; elijah.brown@travel-sabre.com; MUC; PRG; EY; 4195; Economy; oneWay; 2015-01-01; 
Elijah; Brown; elijah.brown@travel-sabre.com; PRG; MUC; EY; 5914; Economy; oneWay; 2015-01-05; 
Elijah; Brown; elijah.brown@travel-sabre.com; ATL; ELP; KL; 6874; Economy; roundTrip; 2015-01-14; 2015-01-17
Elijah; Brown; elijah.brown@travel-sabre.com; MEL; BNE; CZ; 7587; Business; oneWay; 2015-01-26; 
Elijah; Brown; elijah.brown@travel-sabre.com; BNE; MEL; CZ; 7857; Business; oneWay; 2015-01-30; 
Elijah; Brown; elijah.brown@travel-sabre.com; DXB; DMM; FZ; 865; Economy; roundTrip; 2015-02-07; 2015-02-12
Elijah; Brown; elijah.brown@travel-sabre.com; MEL; WLG; CA; 5127; Economy; oneWay; 2015-02-18; 
Elijah; Brown; elijah.brown@travel-sabre.com; WLG; MEL; CA; 7215; Economy; oneWay; 2015-02-23; 
Elijah; Brown; elijah.brown@travel-sabre.com; MUC; CDG; AM; 6061; First; roundTrip; 2015-03-03; 2015-03-06
Elijah; Brown; elijah.brown@travel-sabre.com; MUC; TXL; TP; 7714; Premium Economy; roundTrip; 2015-03-14; 2015-03-18
Elijah; Brown; elijah.brown@travel-sabre.com; GRU; BSB; JJ; 4602; Economy; oneWay; 2015-03-26; 
Elijah; Brown; elijah.brown@travel-sabre.com; BSB; GRU; JJ; 2064; Economy; oneWay; 2015-03-31; 
Elijah; Brown; elijah.brown@travel-sabre.com; GRU; DUR; JJ; 4691; Business; roundTrip; 2015-04-07; 2015-04-11
Elijah; Brown; elijah.brown@travel-sabre.com; DFW; HNL; AA; 123; Economy; oneWay; 2015-04-20; 
Elijah; Brown; elijah.brown@travel-sabre.com; HNL; DFW; AA; 321; Economy; oneWay; 2015-04-23; 
Elijah; Brown; elijah.brown@travel-sabre.com; LHR; GLA; AB; 5170; Economy; oneWay; 2015-05-01; 
Elijah; Brown; elijah.brown@travel-sabre.com; GLA; LHR; AB; 0715; Economy; oneWay; 2015-05-06; 
Elijah; Brown; elijah.brown@travel-sabre.com; GRU; GIG; KL; 9351; Economy; roundTrip; 2015-05-13; 2015-05-19
Elijah; Brown; elijah.brown@travel-sabre.com; ORD; BDL; AA; 1361; Premium Economy; oneWay; 2016-01-01; 
Elijah; Brown; elijah.brown@travel-sabre.com; BDL; ORD; AA; 1631; Premium Economy; oneWay; 2016-01-06; 
Elijah; Brown; elijah.brown@travel-sabre.com; GRU; CNF; CA; 7111; Economy; roundTrip; 2016-01-14; 2016-01-19
Elijah; Brown; elijah.brown@travel-sabre.com; DFW; SJD; AA; 1117; Premium Economy; oneWay; 2016-01-25; 
Elijah; Brown; elijah.brown@travel-sabre.com; SJD; DFW; AA; 7111; Premium Economy; oneWay; 2016-01-29; 
Elijah; Brown; elijah.brown@travel-sabre.com; HKG; PVG; KA; 870; Business; oneWay; 2016-02-06; 
Elijah; Brown; elijah.brown@travel-sabre.com; PVG; HKG; KA; 078; Business; oneWay; 2016-02-10; 
Elijah; Brown; elijah.brown@travel-sabre.com; MUC; STR; CA; 6163; Premium Economy; roundTrip; 2016-02-19; 2016-02-23
Elijah; Brown; elijah.brown@travel-sabre.com; ORD; PTY; UA; 7082; Economy; roundTrip; 2016-03-01; 2016-03-09
Elijah; Brown; elijah.brown@travel-sabre.com; HKG; PEK; KA; 1116; First; oneWay; 2016-03-13; 
Elijah; Brown; elijah.brown@travel-sabre.com; PEK; HKG; KA; 6111; First; oneWay; 2016-03-16; 
Elijah; Brown; elijah.brown@travel-sabre.com; DXB; KWI; FZ; 69; First; oneWay; 2016-03-26; 
Elijah; Brown; elijah.brown@travel-sabre.com; KWI; DXB; FZ; 96; First; oneWay; 2016-03-29; 
Elijah; Brown; elijah.brown@travel-sabre.com; ORD; LAX; GF; 4142; Business; oneWay; 2017-01-01; 
Elijah; Brown; elijah.brown@travel-sabre.com; LAX; ORD; GF; 2414; Business; oneWay; 2017-01-05; 
Elijah; Brown; elijah.brown@travel-sabre.com; ATL; SAT; DL; 2224; Economy; oneWay; 2017-01-13; 
Elijah; Brown; elijah.brown@travel-sabre.com; SAT; ATL; DL; 4222; Economy; oneWay; 2017-01-19; 
Elijah; Brown; elijah.brown@travel-sabre.com; ORD; MCO; NH; 7462; Economy; oneWay; 2017-01-26; 
Elijah; Brown; elijah.brown@travel-sabre.com; MCO; ORD; NH; 2647; Economy; oneWay; 2017-01-30; 
Elijah; Brown; elijah.brown@travel-sabre.com; HKG; HND; CX; 6320; Premium Economy; roundTrip; 2017-02-07; 2017-02-11
Elijah; Brown; elijah.brown@travel-sabre.com; MEL; SIN; SQ; 218; First; roundTrip; 2017-02-18; 2017-02-22
Elijah; Brown; elijah.brown@travel-sabre.com; GRU; VIX; AF; 2027; Economy; roundTrip; 2017-03-02; 2017-03-05

Charlotte; Hall; charlotte.hall@travel-sabre.com; DXB; SIN; TP; 6352; Premium Economy; oneWay; 2007-01-05; 
Charlotte; Hall; charlotte.hall@travel-sabre.com; ORD; MIA; LA; 6981; Business; roundTrip; 2007-03-06; 2007-03-14
Charlotte; Hall; charlotte.hall@travel-sabre.com; HKG; PEK; KA; 1118; Business; roundTrip; 2007-05-11; 2007-05-22
Charlotte; Hall; charlotte.hall@travel-sabre.com; ORD; DFW; AS; 6726; Premium Economy; roundTrip; 2007-07-10; 2007-07-23
Charlotte; Hall; charlotte.hall@travel-sabre.com; ORD; TPA; QR; 3049; First; roundTrip; 2007-09-06; 2007-09-21
Charlotte; Hall; charlotte.hall@travel-sabre.com; JNB; DUR; UA; 7243; Premium Economy; oneWay; 2008-01-06; 
Charlotte; Hall; charlotte.hall@travel-sabre.com; DUR; JNB; UA; 3427; Premium Economy; oneWay; 2008-01-25; 
Charlotte; Hall; charlotte.hall@travel-sabre.com; LHR; GLA; BA; 1486; Business; roundTrip; 2008-03-04; 2008-03-16
Charlotte; Hall; charlotte.hall@travel-sabre.com; MEL; LAX; NZ; 9899; Economy; oneWay; 2008-05-08; 
Charlotte; Hall; charlotte.hall@travel-sabre.com; LAX; MEL; NZ; 9989; Economy; oneWay; 2008-05-16; 
